earlier,japan,0.000017646629203
oil,july,0.000007231863947
fall,month,0.000008922273082
department,major,0.000013633501112
company,europe,0.000002908175475
year,force,0.000002602728273
central,cut,0.000005148134733
bank,policies,0.000001124891924
note,non,0.000005273522675
opposition,sales,0.000004291274763
expected,come,0.000001399650955
year,came,0.000002016652843
report,likely,0.000001388337978
trade,present,0.000002325238484
term,current,0.000009063454854
longer,body,0.000000241054437
earlier,central,0.000003842310889
market,dollars,0.000004899071428
paris,foreign,0.000010844027202
receiving,said,0.000031035058782
taking,market,0.000020101040718
white,april,0.000020713436243
year,winter,0.000003459835625
market,probably,0.000001400622750
bank,authorities,0.000000912724829
government,canadian,0.000003436754923
low,march,0.000007131430721
world,department,0.000008487944797
earlier,stock,0.000038440357457
takes,bank,0.000005537687230
offer,canadian,0.000005310281722
plans,major,0.000014153727534
waters,said,0.000017949887479
japan,called,0.000002036752903
offer,international,0.000016044650692
states,industry,0.000002207820444
states,government,0.000004609486950
industry,financial,0.000006246717021
european,official,0.000003346815902
written,said,0.000013946641047
owned,agreement,0.000032087933505
new,half,0.000004289888693
offer,newspaper,0.000002245227961
common,date,0.000004975574029
months,years,0.000006171540008
foreign,authorities,0.000000416139017
real,product,0.000000853282359
authorities,bank,0.000006811831554
finance,washington,0.000001390412194
world,today,0.000010724136700
canada,price,0.000006018349268
north,central,0.000001758491635
company,workers,0.000006231042789
recent,financial,0.000003617653647
year,building,0.000001311647225
selling,stock,0.000029539196476
washington,meeting,0.000003392579629
strike,today,0.000005030895409
brand,said,0.000020269708330
called,price,0.000003214912567
years,federal,0.000005982379662
high,official,0.000003515019898
settle,said,0.000011183770766
american,industry,0.000002280522040
september,end,0.000017692073015
coffee,official,0.000002103976158
taking,action,0.000006701386155
buy,foreign,0.000009326642612
week,countries,0.000002315958227
recent,fall,0.000002153041123
secretary,agreement,0.000023908243747
community,countries,0.000001417324825
bring,year,0.000017479007511
country,largest,0.000000609184838
increase,offer,0.000013171431419
statement,earlier,0.000006510296771
offer,payment,0.000005082102234
general,bid,0.000005530028830
west,major,0.000010549700164
month,early,0.000004055888894
said,goes,0.000001720331170
said,deep,0.000000349534929
rose,short,0.000004841846021
tax,market,0.000018252809241
new,domestic,0.000004077720860
agency,bank,0.000016623733245
short,gold,0.000002189203542
market,house,0.000005740658708
start,trade,0.000011875669770
january,private,0.000005849460194
decision,taken,0.000001282052835
december,previous,0.000003355180297
british,group,0.000016606674762
open,week,0.000003708486020
billion,hong,0.000002451351065
april,results,0.000012331856851
currently,market,0.000009810954907
european,march,0.000014153373741
said,fighting,0.000000347191474
agreement,news,0.000006651102467
trade,james,0.000010670289157
expected,including,0.000003684640660
expected,record,0.000044796106522
low,domestic,0.000001363569140
companies,countries,0.000001883464506
speaker,jim,0.000000014701877
insurance,shares,0.000009603474609
non,new,0.000013017264791
spending,new,0.000004354722478
buy,business,0.000006757868050
president,increase,0.000007474877293
paid,june,0.000003570925401
canada,industry,0.000002374743417
japan,canadian,0.000006930958079
board,buy,0.000010219834621
new,place,0.000001606814862
trade,says,0.000020805109671
june,bond,0.000001306336685
policy,cut,0.000002106045031
magazine,said,0.000021846833988
market,ended,0.000009876837794
tax,help,0.000001838138019
tax,state,0.000002691205509
billion,special,0.000007551212548
march,showed,0.000002840626166
letter,chairman,0.000003196588523
offer,letter,0.000004921868367
net,issue,0.000012737801626
year,scheduled,0.000004360477760
january,unemployment,0.000002433291002
date,common,0.000011259277926
vice,minister,0.000002588167717
community,billion,0.000031566589314
agreement,british,0.000012056790183
world,plan,0.000004037383405
department,agreement,0.000023813716325
despite,japan,0.000007790346899
oil,london,0.000007480005024
funds,rose,0.000005589823104
trade,largest,0.000002968819217
january,business,0.000010406103684
secretary,officials,0.000002689658004
national,month,0.000013168376427
european,told,0.000008080663065
letter,agreement,0.000013706106984
note,costs,0.000006257955192
said,kansas,0.000003129701554
price,canada,0.000005972112376
term,finance,0.000001889546638
southern,california,0.000001324511800
james,told,0.000009528866940
west,far,0.000001080353627
june,previously,0.000007304730389
trade,close,0.000011696388356
world,biggest,0.000000667542793
countries,group,0.000014327153622
officials,major,0.000009930174201
major,united,0.000007976437701
expected,minister,0.000005402641364
canadian,airlines,0.000000715274552
company,chemical,0.000005895567483
company,bond,0.000004653670658
national,common,0.000018649388949
common,based,0.000015098174117
month,issue,0.000004538714620
recent,increase,0.000005898052223
oil,future,0.000004759625881
sale,june,0.000009329372006
said,coverage,0.000003724978797
asked,offer,0.000007013893992
april,country,0.000004528315912
income,oil,0.000047106132115
making,new,0.000009912965652
remain,market,0.000008963431355
rose,central,0.000005983613846
prime,increase,0.000005696687822
said,faces,0.000001583050221
national,city,0.000000728118152
bank,texas,0.000003368068064
annual,years,0.000006922346984
bank,results,0.000012544664969
end,report,0.000005889833574
proposed,general,0.000002821161161
term,funds,0.000002139154276
climate,said,0.000015417519535
business,industry,0.000003096124374
union,members,0.000001308010837
offer,number,0.000004658752459
company,impact,0.000002681397291
year,paris,0.000032912303141
insurance,financial,0.000003097899480
late,trade,0.000018771270334
increased,set,0.000003628967534
america,march,0.000004137436008
tonight,said,0.000032009837014
brazil,long,0.000001486772021
makes,offer,0.000003720899485
energy,john,0.000000396819246
secretary,oil,0.000024896187824
statement,public,0.000001850903118
increased,rise,0.000015149924366
says,brazil,0.000003282555554
sales,north,0.000005670994597
silver,new,0.000007404068583
income,debt,0.000016495170712
stock,foreign,0.000017050384486
economic,state,0.000002632581300
group,official,0.000009107088772
government,share,0.000029221553632
commission,president,0.000002846941697
international,pay,0.000021540370653
stock,future,0.000003293637064
month,reported,0.000011883661500
private,sales,0.000028610875233
germany,agreement,0.000012594480722
industry,chairman,0.000005610248081
rise,fourth,0.000003782301064
week,hours,0.000000360534102
official,issue,0.000002830621042
japan,small,0.000003785908348
new,number,0.000003489361461
time,american,0.000003548536824
state,private,0.000001867015044
stock,monday,0.000002344145059
june,annual,0.000006567036962
tax,planned,0.000003682502893
coffee,policy,0.000000916942440
march,real,0.000002368202559
cash,paid,0.000002751020020
state,statement,0.000001820512580
april,europe,0.000002693897386
year,primary,0.000003117429287
year,war,0.000001755272706
shares,state,0.000004797285328
nation,trade,0.000009869738278
offered,year,0.000025480503609
japan,statement,0.000006600162124
issue,term,0.000002667235776
support,program,0.000001291821150
program,stock,0.000032466006815
sales,truck,0.000001001651754
oil,spot,0.000001854337029
companies,korean,0.000000247105817
share,york,0.000004234324933
lead,market,0.000007936549082
day,energy,0.000002733163001
issue,rights,0.000000910281699
billion,law,0.000001630102588
following,billion,0.000065283675212
price,change,0.000002840717343
strike,government,0.000003365606062
plant,china,0.000002683031880
people,secretary,0.000001821948103
conversion,stock,0.000006407229193
communications,new,0.000009137015695
board,july,0.000003051387012
general,strike,0.000002677744078
bank,way,0.000002466274964
said,crazy,0.000000100293107
people,hit,0.000000795646542
talks,june,0.000005244900422
believes,company,0.000019827019059
today,announcement,0.000000791195646
food,coffee,0.000001345694727
funding,reuters,0.000000496090081
possible,bank,0.000032979172829
natural,products,0.000004059608727
companies,iranian,0.000000500944680
country,set,0.000001064255798
economic,april,0.000027849166145
net,chicago,0.000002864308044
york,public,0.000001254634526
proposal,billion,0.000039906524762
united,iran,0.000002006906016
italy,products,0.000003488699349
people,common,0.000008466628969
department,orders,0.000004403222192
march,senate,0.000002754411980
people,author,0.000000012495247
places,set,0.000000131510021
september,test,0.000000571135104
legislation,body,0.000000207626343
strikes,title,0.000000009072797
body,friday,0.000000183881255
complete,title,0.000000086657408
title,michigan,0.000000038764259
iranian,body,0.000000315954537
sues,title,0.000000008546158
body,paid,0.000000698996246
votes,body,0.000000283402954
rule,title,0.000000016782332
companies,del,0.000000155735805
body,scheduled,0.000000339591395
title,use,0.000000096961138
talks,training,0.000000063910640
offshore,reuters,0.000000707409811
people,order,0.000002618281542
hour,reuters,0.000000806658136
insurance,training,0.000000026361512
body,information,0.000000300187935
unemployment,body,0.000000343693301
takes,body,0.000000108409004
body,good,0.000000470839268
plan,washington,0.000001303961653
states,title,0.000000073081658
think,body,0.000000429409283
people,results,0.000002771560730
despite,reuters,0.000001321027298
attack,reuters,0.000000913609142
title,people,0.000000273849622
title,martin,0.000000034008991
tariffs,body,0.000000337651500
selling,new,0.000013074182789
committee,board,0.000007282532351
month,canadian,0.000005268015229
rise,previous,0.000004527086730
states,tax,0.000006519161616
farm,commission,0.000001835021180
world,fall,0.000004267673830
product,lines,0.000000486247643
net,services,0.000016485817468
financial,insurance,0.000001561896852
year,james,0.000016214484276
high,share,0.000023571517886
freedom,said,0.000031614068575
financial,oil,0.000017161686628
leave,said,0.000015120085664
reported,december,0.000010275179193
national,coffee,0.000002970406740
according,trade,0.000012668096133
stock,received,0.000005614399925
best,company,0.000013418178241
news,company,0.000035966590076
new,director,0.000000503119281
certain,stock,0.000015601974155
new,aid,0.000000973326451
june,service,0.000001665778086
product,rise,0.000005306352250
reuters,european,0.000002669290780
business,told,0.000010621769434
california,company,0.000016799389414
bank,wednesday,0.000001033465765
federal,previous,0.000003866160114
note,debt,0.000013255490558
products,increase,0.000016248453903
product,sales,0.000017756512534
increased,previous,0.000004708613687
oil,date,0.000007623722922
oil,conference,0.000002368899914
policy,president,0.000001852251103
based,net,0.000068878856837
group,include,0.000004817723493
international,seven,0.000005855190466
week,years,0.000005612114364
